URI	Name	Entry	Refs	Occupation	Affiliation	Gender	Date
https://usaybia.net/person/130	Abū Bakr Muḥammad ibn ʿAbd al-Malik al-Sarrāj	Abū Bakr Muḥammad ibn ʿAbd al-Malik al-Sarrāj, grammarian (d. ca. 330/942) 	7.1.6n; 15.1.3.3	grammarian			d. ca. 330/942
https://usaybia.net/person/131	Abū Bakr Muḥammad ibn ʿAbd al-Raḥmān ibn ʿUbayd Allāh ibn Yaḥyā al-Qaṭṭān	Abū Bakr Muḥammad ibn ʿAbd al-Raḥmān ibn ʿUbayd Allāh ibn Yaḥyā al-Qaṭṭān, transmitter 	10.81.3	transmitter			
https://usaybia.net/person/132	Abū Bakr Muḥammad ibn al-Khalīl al-Raqqī	Abū Bakr Muḥammad ibn al-Khalīl al-Raqqī, physician, commentator on Ḥunayn ibn Isḥāq 	10.17	physician, commentator			
https://usaybia.net/person/133	Abū Bakr Muḥammad ibn ʿUbayd	Abū Bakr Muḥammad ibn ʿUbayd, patron of Ibn Sīnā 	11.13.8 no. 55	patron			
https://usaybia.net/person/134	Abū Bakr Muḥammad ibn ʿUmar ibn ʿAbd al-ʿAzīz	Abū Bakr Muḥammad ibn ʿUmar ibn ʿAbd al-ʿAzīz, son of ʿUmar ibn ʿAbd al-ʿAzīz 	8.19.2			son	
https://usaybia.net/person/135	Abū Bakr al-Rāzī	Abū Bakr al-Rāzī, son of Fakhr al-Dīn al-Rāzī, perhaps identical to Ḍiyāʾ al-Dīn al-Rāzī 	11.19.6			son	
https://usaybia.net/person/136	Abū Bakrah ibn al-Ḥārith ibn Kaladah	Abū Bakrah ibn al-Ḥārith ibn Kaladah, son of the slave-girl Sumayyah and, probably, the physician al-Ḥārith ibn Kaladah 	7.1.1			son	
https://usaybia.net/person/137	Abū l-Baqāʾ ʿAbd Allāh ibn al-Ḥusayn al-ʿUkbarī	Abū l-Baqāʾ ʿAbd Allāh ibn al-Ḥusayn al-ʿUkbarī, grammarian (d. 616/1219) 	10.79	grammarian			d. 616/1219
https://usaybia.net/person/138	Abū Barāʾ ʿĀmir ibn Mālik	Abū Barāʾ ʿĀmir ibn Mālik, tribal hero 	15.8.4(p)	hero			
https://usaybia.net/person/139	Abū l-Barakāt al-Baghdādī	Abū l-Barakāt al-Baghdādī, Awḥad al-Zamān Hibat Allāh ibn ʿAlī ibn Malkā, Jewish philosopher and physician 	1.11; 10.58.4; 10.64.2; 10.66; 10.68.2.6; 10.81.4; ＡⅠⅠ.5	philosopher, physician	Jewish		
https://usaybia.net/person/140	Abū l-Barakāt ibn al-Quḍāʿī	Abū l-Barakāt ibn al-Quḍāʿī, physician serving Saladin (d 598/1201) 	14.37	physician			d 598/1201
https://usaybia.net/person/141	Abū l-Barakāt ibn Shaʿyā	Abū l-Barakāt ibn Shaʿyā, al-Muwaffaq, Jewish physician of Egypt 	14.41	physician	Jewish		
https://usaybia.net/person/142	Abū l-Bayān ibn al-Mudawwar	Abū l-Bayān ibn al-Mudawwar, Karaite Jewish physician of Egypt with the honorific name of al-Sadīd (the Well-Guided) 	14.33	physician	Jewish		
https://usaybia.net/person/143	Abū Bishr	Abū Bishr, `ṭabīb al-ʿaẓīmiyyah`, physician in Egypt under al-Ḥākim 	14.19	physician			
https://usaybia.net/person/144	Abū Bishr al-Baqarī 	Abū Bishr al-Baqarī 	10.29				
https://usaybia.net/person/145	Abū Bishr Mattā ibn Yūnān (`or` Yūnus)	Abū Bishr Mattā ibn Yūnān (`or` Yūnus), Christian Aristotelian translator (d. 328/940) 	6.5.1; 10.18; 10.20; 10.21; 10.22.1.2; 15.1.2; 15.1.3	translator	Christian		d. 328/940
https://usaybia.net/person/146	Abū Dhiʾb	Abū Dhiʾb, transmitter 	7.5.2	transmitter			
https://usaybia.net/person/147	Abū Dhuʾayb al-Hudhalī	Abū Dhuʾayb al-Hudhalī, poet (d. ca. 26/647) 	15.50.5n	poet 			d. ca. 26/647
https://usaybia.net/person/148	Abū Dulaf al-Qāsim ibn ʿĪsā ibn Idrīs	Abū Dulaf al-Qāsim ibn ʿĪsā ibn Idrīs, 2nd– 3rd/8th–9th-c. commander, poet and musician 	8.20.11	commander, poet , musician			8th–9th-c.
https://usaybia.net/person/149	Abū l-Faḍāʾil ibn al-Nāqid	Abū l-Faḍāʾil ibn al-Nāqid, Egyptian physician known as al-Muhadhdhab 	14.34; 14.43.2	physician			
https://usaybia.net/person/150	Abū l-Faḍl	Abū l-Faḍl, transmitter, unidentified pupil of Abū l-Barakāt 	10.66.3	transmitter, pupil			
https://usaybia.net/person/151	Abū l-Faḍl Aḥmad ibn Abī Ṭāhir Ṭayfūr	Abū l-Faḍl Aḥmad ibn Abī Ṭāhir Ṭayfūr, literary man and historian 	8.10.2n; 8.26.17n	literary man, historian			
https://usaybia.net/person/152	Abū l-Faḍl al-ʿĀriḍ	Abū l-Faḍl al-ʿĀriḍ, physician 	11.16 nos. 1.3, 1.13	physician			
https://usaybia.net/person/153	Abū l-Faḍl ibn ʿAbd al-Karīm al-Muhandis	Abū l-Faḍl ibn ʿAbd al-Karīm al-Muhandis, geometrician and physician 	15.33	geometrician, physician			
https://usaybia.net/person/154	Abū l-Faḍl ibn Abī Sulaymān	Abū l-Faḍl ibn Abī Sulaymān, Christian physician of Egypt (d. 644/1246) 	14.53	physician	Christian		d. 644/1246
https://usaybia.net/person/155	Abū l-Faḍl ibn al-Milḥī	Abū l-Faḍl ibn al-Milḥī, patient of Abū l-Ḥakam 	15.8.1				
https://usaybia.net/person/156	Abū l-Faḍl Ismāʿīl ibn Abī l-Waqqār	Abū l-Faḍl Ismāʿīl ibn Abī l-Waqqār, physician 	15.12	physician			
https://usaybia.net/person/157	Abū l-Faḍl al-Isrāʾīlī	Abū l-Faḍl al-Isrāʾīlī, teacher of Muhadhdhab al-Dīn ʿAbd al-Raḥīm ibn ʿAlī 	15.50.5	teacher			
https://usaybia.net/person/158	Abū l-Faḍl Kutayfāt	Abū l-Faḍl Kutayfāt, student of Ibn al-Ṭayyib 	10.37.4	student			
https://usaybia.net/person/159	Abū l-Faḍl Sulaymān ibn Muḥammad ibn ʿAlī al-Mawṣilī al-Ṣūfī	Abū l-Faḍl Sulaymān ibn Muḥammad ibn ʿAlī al-Mawṣilī al-Ṣūfī, probably ʿAbd al-Laṭīf al-Baghdādī’s paternal uncle Sulaymān (b. 528/1133) 	15.40.1			uncle	b. 528/1133
https://usaybia.net/person/160	Abū l-Falāḥ	Abū l-Falāḥ, student of Aḥmad ibn Abī l-Ashʿath 	10.46.2	student			
https://usaybia.net/person/161	Abū l-Faraj ʿAbd Allāh ibn al-Ṭayyib 	Abū l-Faraj ʿAbd Allāh ibn al-Ṭayyib 					
https://usaybia.net/person/162	Abū l-Faraj ʿAlī ibn al-Ḥusayn ibn Muḥammad al-Iṣfahānī (`or` al-Iṣbahānī)	Abū l-Faraj ʿAlī ibn al-Ḥusayn ibn Muḥammad al-Iṣfahānī (`or` al-Iṣbahānī), author of `K. al-Aghānī` 	7.1.6n; 7.2.3; 7.5.2; 7.5.4n; 7.5.5n; 7.10; 8.3.23; 8.4.7n; 8.7n; 8.26.14n; 8.29.11n; 15.33 no. 3; 15.50.7 no.2	author			
https://usaybia.net/person/162	Abū l-Faraj al-Ḥusayn ibn Muḥammad al-Mastūr	Abū l-Faraj al-Ḥusayn ibn Muḥammad al-Mastūr, poet 	10.64.19.5n	poet 			
https://usaybia.net/person/163	Abū l-Faraj ibn Abī l-Faḍāʾil ibn al-Nāqid 	Abū l-Faraj ibn Abī l-Faḍāʾil ibn al-Nāqid 	14.34.1				
https://usaybia.net/person/164	Abū l-Faraj ibn Abī Saʿīd al-Yamāmī	Abū l-Faraj ibn Abī Saʿīd al-Yamāmī, physician of Hamadan 	10.35; 11.13.8 no. 88	physician			
https://usaybia.net/person/165	Abū l-Faraj ibn al-Ḥadīd	Abū l-Faraj ibn al-Ḥadīd, transmitter 	15.3.1.1	transmitter			
https://usaybia.net/person/166	Abū l-Faraj ibn Ḥayyān	Abū l-Faraj ibn Ḥayyān, maternal uncle of Ibn al-Muṭrān (d. 578/1191) 	15.3.1.4			uncle	d. 578/1191
https://usaybia.net/person/167	Abū l-Faraj (al-Naṣrānī)	Abū l-Faraj (al-Naṣrānī), Christian physician serving under Ṣalāḥ al-Dīn and al-Malik al-Afḍal Nūr al-Dīn ʿAlī 	15.23.1.2; 15.28	physician	Christian		
https://usaybia.net/person/168	Abū l-Faraj Ṣāʿid ibn Hibat Allāh ibn Tūmā	Abū l-Faraj Ṣāʿid ibn Hibat Allāh ibn Tūmā, physician (d. 620/1223) 	10.77	physician			d. 620/1223
https://usaybia.net/person/169	Abū l-Faraj Yaḥyā ibn Saʿīd ibn Yaḥyā 	Abū l-Faraj Yaḥyā ibn Saʿīd ibn Yaḥyā 	10.36				
https://usaybia.net/person/170	Abū l-Faraj Yaʿqūb ibn Killis	Abū l-Faraj Yaʿqūb ibn Killis, Jewish vizier of Fatimid al-ʿAzīz (318–380/930–991) 	14.14	vizier	Jewish, Fatimid		318–380/930–991
https://usaybia.net/person/2396	Abū l-Fatḥ ibn Muhannā al-Naṣrānī	Abū l-Fatḥ ibn Muhannā al-Naṣrānī, unidentified Christian 	15.27		Christian		
https://usaybia.net/person/171	Abū l-Fatḥ al-Nīsābūrī 	Abū l-Fatḥ al-Nīsābūrī 	10.38.4				
https://usaybia.net/person/172	Abū l-Fatḥ ʿUthmān ibn Jinnī see Ibn Jinnī Abū Firās al-Ḥamdānī	Abū l-Fatḥ ʿUthmān ibn Jinnī see Ibn Jinnī Abū Firās al-Ḥamdānī, poet (d. 357/968) 	15.49.6.2n	poet 			d. 357/968
https://usaybia.net/person/173	Abū Ghālib al-ʿAṭṭār	Abū Ghālib al-ʿAṭṭār, protector of Ibn Sīnā 	11.13.3.7				
https://usaybia.net/person/174	Abū Ghālib Muḥammad ibn Aḥmad ibn Sahl ibn Bashrān al-Naḥwī al-Wāsiṭī	Abū Ghālib Muḥammad ibn Aḥmad ibn Sahl ibn Bashrān al-Naḥwī al-Wāsiṭī, transmitter 	7.2.3; 7.5.2	transmitter			
https://usaybia.net/person/175	Abū Ghālib Muḥammad ibn al-Mubārak ibn Muḥammad ibn Muḥammad ibn Maymūn	Abū Ghālib Muḥammad ibn al-Mubārak ibn Muḥammad ibn Muḥammad ibn Maymūn, transmitter 	7.2.3; 7.5.2	transmitter			
https://usaybia.net/person/176	Abū Ghānim	Abū Ghānim, father of Abū Muslim 	8.10.4			father 	
https://usaybia.net/person/177	Abū Ghānim al-ʿAbbās ibn Sunbāṭ	Abū Ghānim al-ʿAbbās ibn Sunbāṭ, Biṭrīq al-Baṭāriqah 	10.44.5 no. 11				
https://usaybia.net/person/178	Abū l-Ghawth ibn Niḥrīr al-Munayḥī	Abū l-Ghawth ibn Niḥrīr al-Munayḥī, 4th– 5th/10th–11th-c. poet 	10.64.19.5n	poet 			0th–11th-c.
https://usaybia.net/person/179	Abū l-Ghiṭrīf al-Biṭrīq	Abū l-Ghiṭrīf al-Biṭrīq, patriarch of Armenia 	10.44.4; 10.44.5 nos. 4, 8, 9, 19	patriarch			
https://usaybia.net/person/180	Abū Ḥafṣ al-Kirmānī	Abū Ḥafṣ al-Kirmānī, author of `Akhbār al- Barāmikah` 	12.5n	author			
https://usaybia.net/person/181	Abū Ḥafṣ ʿUmar ibn Yaḥyā al-Hintātī (`or` Īntī)	Abū Ḥafṣ ʿUmar ibn Yaḥyā al-Hintātī (`or` Īntī), companion of Ibn Tūmart 	13.66.3				
https://usaybia.net/person/182	Abū l-Ḥajjāj Yūsuf	Abū l-Ḥajjāj Yūsuf, Shihāb al-Dīn, oculist in Egypt, teacher of ⅠＡＵ’s father ca. 1200 	15.51.1	oculist, teacher			
https://usaybia.net/person/183	Abū l-Ḥajjāj Yūsuf ibn Mūrāṭīr	Abū l-Ḥajjāj Yūsuf ibn Mūrāṭīr, Andalusian physician 	13.68; 13.69; 13.81.1; 13.87	physician			
https://usaybia.net/person/184	Abū Ḥakam	Abū Ḥakam, Christian physician serving Muʿāwiyah 	7.6	physician	Christian		
https://usaybia.net/person/185	Abū l-Ḥakam ibn Ghalindū	Abū l-Ḥakam ibn Ghalindū (son of Galindo), Andalusian physician and poet 	13.73	physician, poet 		son	
https://usaybia.net/person/186	Abū l-Ḥakam ʿUbayd Allāh ibn al-Muẓaffar ibn ʿAbd Allāh	Abū l-Ḥakam ʿUbayd Allāh ibn al-Muẓaffar ibn ʿAbd Allāh, physician and poet (d. 549/1155) 	15.8; 15.17	physician, poet 			d. 549/1155
https://usaybia.net/person/187	Abū l-Ḥākim Isḥāq ibn Yūḥannā	Abū l-Ḥākim Isḥāq ibn Yūḥannā, physician from Ahwāz, 	11.16 no. 1.33	physician			
https://usaybia.net/person/188	Abū Ḥanīfah al-Dīnawarī	Abū Ḥanīfah al-Dīnawarī (d. 282–283/896), author of `K. al-Nabāt` 	13.64.1; 15.40.9 no. 34; 15.50.5	author 			d. 282–283/896
https://usaybia.net/person/189	Abū l-Ḥārith al-Usquf	Abū l-Ḥārith al-Usquf (‘the Bishop’), contemporary of Ibn al-Kattānī 	13.29.2				
https://usaybia.net/person/190	Abū l-Ḥasan	Abū l-Ḥasan, son of Ibn Muqlah 	10.5.4			son	
https://usaybia.net/person/191	Abū l-Ḥasan ʿAbd al-Raḥmān ibn Khalaf ibn ʿAsākir al-Dārimī	Abū l-Ḥasan ʿAbd al-Raḥmān ibn Khalaf ibn ʿAsākir al-Dārimī, Andalusian physician 	13.44	physician			
https://usaybia.net/person/192	Abū l-Ḥasan Aḥmad ibn Muḥammad al-Ṭabarī	Abū l-Ḥasan Aḥmad ibn Muḥammad al-Ṭabarī, 4th/10th-c. physician 	11.6	physician			4th/10th-c.
https://usaybia.net/person/193	Abū l-Ḥasan ʿAlī	Abū l-Ḥasan ʿAlī, al-Shaykh al-Sadīd Egyptian physician, 	14.31.1	physician			
https://usaybia.net/person/194	Abū l-Ḥasan ʿAlī ibn ʿAbd al-Raḥīm al-ʿAṣṣār	Abū l-Ḥasan ʿAlī ibn ʿAbd al-Raḥīm al-ʿAṣṣār (d. 576/1180), teacher of Ibn al-Muʾammil 	10.78	teacher 			d. 576/1180
https://usaybia.net/person/195	Abū l-Ḥasan ʿAlī ibn Aḥmad (`or` Muḥammad) ibn al-Ḥusayn ibn Maḥmawayh al-Shāfiʿī al-Yazdī	Abū l-Ḥasan ʿAlī ibn Aḥmad (`or` Muḥammad) ibn al-Ḥusayn ibn Maḥmawayh al-Shāfiʿī al-Yazdī, transmitter 	7.2.3; 7.5.2	transmitter			
https://usaybia.net/person/196	Abū l-Ḥasan ʿAlī ibn al-Ḥusayn al-Ḥusaynī	Abū l-Ḥasan ʿAlī ibn al-Ḥusayn al-Ḥusaynī, patron of Ibn Sīnā 	11.13.8 no. 19	patron 			
https://usaybia.net/person/197	Abū l-Ḥasan ʿAlī ibn Muḥammad al-Madāʾinī	Abū l-Ḥasan ʿAlī ibn Muḥammad al-Madāʾinī, transmitter 	10.2.2.2	transmitter			
https://usaybia.net/person/198	Abū l-Ḥasan al-Baṣrī	Abū l-Ḥasan al-Baṣrī (? = Abū l-Ḥusayn al-Baṣrī, Muʿtazilite theologian) 	10.37.4; 10.38.4	theologian	Muʿtazilite 		
https://usaybia.net/person/199	Abū l-Ḥasan Hibat Allāh ibn Saʿd ibn Hibat Allāh (Rāḍī al-Dawlah Abū Naṣr ibn Hibat Allāh ibn Ṣāʾid)	Abū l-Ḥasan Hibat Allāh ibn Saʿd ibn Hibat Allāh (Rāḍī al-Dawlah Abū Naṣr ibn Hibat Allāh ibn Ṣāʾid), son of Amīn al-Dawlah Ibn al-Tilmīdh, Iraqi physician 	15.40	physician		son	
https://usaybia.net/person/200	Abū l-Ḥasan ibn al-Āmidī	Abū l-Ḥasan ibn al-Āmidī, shaykh of al-Mubashshir ibn Fātik 	10.22	shaykh			
https://usaybia.net/person/201	Abū l-Ḥasan ibn Dalīl	Abū l-Ḥasan ibn Dalīl, physician 	11.16 no. 1.18	physician			
https://usaybia.net/person/202	Abū l-Ḥasan ibn Hūd	Abū l-Ḥasan ibn Hūd, ʿAḍūd al-Dawlah, Hūdī ruler in Murcia and Seville 	13.87n	ruler			
https://usaybia.net/person/203	Abū l-Ḥasan ibn Nafīs	Abū l-Ḥasan ibn Nafīs, teacher of Ibrahim ibn Baks 	6.5.1; 9.37n; 9.49n	teacher			
https://usaybia.net/person/204	Abū l-Ḥasan ibn Saʿīd (? = Abū l-Ḥusayn Aḥmad ibn Saʿīd)	Abū l-Ḥasan ibn Saʿīd (? = Abū l-Ḥusayn Aḥmad ibn Saʿīd), physician 	11.16 no. 1.33	physician			
https://usaybia.net/person/205	Abū l-Ḥasan ibn Tuffāḥ	Abū l-Ḥasan ibn Tuffāḥ, surgeon at the ʿAḍudī Hospital 	11.5.6	surgeon			
https://usaybia.net/person/206	Abū l-Ḥasan Muḥammad ibn ʿAlī (? = Abū l-Ḥasan Muḥammad ibn ʿAlī ibn ʿUmar)	Abū l-Ḥasan Muḥammad ibn ʿAlī (? = Abū l-Ḥasan Muḥammad ibn ʿAlī ibn ʿUmar, 5th/11th-c. poet) 	8.6 no. 3				5th/11th-c.
https://usaybia.net/person/207	Abū l-Ḥasan Muḥammad ibn Aḥmad	Abū l-Ḥasan Muḥammad ibn Aḥmad, secretary to Abū Ghānim al-ʿAbbās 	10.44.5 no. 13	secretary			
https://usaybia.net/person/208	Abū l-Ḥasan al-Qudūrī	Abū l-Ḥasan al-Qudūrī, Ḥanafī jurist (d. 428/1037) 	10.38.4	jurist			d. 428/1037
https://usaybia.net/person/209	Abū l-Ḥasan al-Ṣābiʾī (?) 	Abū l-Ḥasan al-Ṣābiʾī (?) 	10.38.4				
https://usaybia.net/person/210	Abū l-Ḥasan Sufyān	Abū l-Ḥasan Sufyān, unidentified collaborator of Ibn Bājjah 	13.59.4 no. 21				
https://usaybia.net/person/211	Abū l-Ḥasan Thābit ibn Ibrāhīm ibn Zahrūn al-Ḥarrānī	Abū l-Ḥasan Thābit ibn Ibrāhīm ibn Zahrūn al-Ḥarrānī, (d. 365/976) 	10.8; 10.38.1				d. 365/976
https://usaybia.net/person/212	Abū l-Ḥasan Yūsuf (ibn Ibrāhīm al-Ḥābis ibn al-Dāyah) 	Abū l-Ḥasan Yūsuf (ibn Ibrāhīm al-Ḥābis ibn al-Dāyah) 	8.26.14				
https://usaybia.net/person/213	Abū Hāshim ʿAbd al-Salām	Abū Hāshim ʿAbd al-Salām, son of al-Jubbāʾī, Muʿtazilite theologian (d. 321/933) 	14.22.4.3 no. 20; 14.22.5.1 no. 8n			son	d. 321/933
https://usaybia.net/person/214	Abū Hāshim al-Masrūr the Elder (al-Kabīr)	Abū Hāshim al-Masrūr the Elder (al-Kabīr), courtier of Hārūn al-Rashīd 	8.3.16; 12.6	courtier			
https://usaybia.net/person/215	Abū Ḥātim al-Balkhī	Abū Ḥātim al-Balkhī, otherwise unknown translator, presumably from Persian into Bactrian 	12.3 no. 1	translator			
https://usaybia.net/person/216	Abū Ḥāzim al-Qāḍī	Abū Ḥāzim al-Qāḍī, recipient of a treatise by al-Rāzī 	11.5.25 no. 35				
https://usaybia.net/person/217	Abū Hilāl al-Ḥimṣī	Abū Hilāl al-Ḥimṣī, physician, father of Hilāl ibn Abī Hilāl al-Ḥimṣī 	9.15n	physician		father 	
https://usaybia.net/person/218	Abū l-Hudhayl Muḥammad ibn al-Hudhayl al-ʿAllāf al-Baṣrī	Abū l-Hudhayl Muḥammad ibn al-Hudhayl al-ʿAllāf al-Baṣrī, 3rd/9th-c. Muʿtazilite theologian 	4.2	theologian	Muʿtazilite 		3rd/9th-c.
https://usaybia.net/person/219	Abū l-Ḥusayn Aḥmad ibn Saʿīd	Abū l-Ḥusayn Aḥmad ibn Saʿīd, physician 	11.16 no. 1.25	physician			
https://usaybia.net/person/220	Abū l-Ḥusayn (`or` Abū l-Ḥasan) ʿAlī ibn Muḥammad ibn ʿAbd al-Raḥīm ibn Dīnār al-Kātib	Abū l-Ḥusayn (`or` Abū l-Ḥasan) ʿAlī ibn Muḥammad ibn ʿAbd al-Raḥīm ibn Dīnār al-Kātib, transmitter 	7.2.3; 7.5.2	transmitter			
https://usaybia.net/person/221	Abū l-Ḥusayn al-ʿArūḍī	Abū l-Ḥusayn al-ʿArūḍī, contemporary of Ibn Sīnā 	11.13.2.10; 11.13.8 no. 6				
https://usaybia.net/person/222	Abū l-Ḥusayn ibn Kashkarāyā	Abū l-Ḥusayn ibn Kashkarāyā, physician and pupil of Sinān ibn Thābit 	8.5.3; 10.23.2; 10.31; 11.5.6	physician, pupil			
https://usaybia.net/person/223	Abū l-Ḥusayn ibn ʿUmar ibn al-Daḥlī (al-Dakhlī?) 	Abū l-Ḥusayn ibn ʿUmar ibn al-Daḥlī (al-Dakhlī?) 	10.29				
https://usaybia.net/person/224	Abū l-Ḥusayn ʿUmar ibn ʿAbd Allāh al-Daḥlī	Abū l-Ḥusayn ʿUmar ibn ʿAbd Allāh al-Daḥlī (perhaps identical with the preceding) 	10.28				
https://usaybia.net/person/225	Abū l-Ḥusayn al-Sahlī, Aḥmad ibn Muḥammad	Abū l-Ḥusayn (or Abū l-Ḥasan) al-Sahlī (al-Suhaylī), Aḥmad ibn Muḥammad, vizier to Maʾmūnid Khwārazm-Shāhs at Gurganj (d. 418/1027) 	11.13.2.11; 11.13.8 nos. 31, 49, 52, 93	vizier			d. 418/1027
https://usaybia.net/person/226	Abū l-Ḥusayn al-Wārid	Abū l-Ḥusayn al-Wārid, physician 	11.16 no. 1.6	physician			
https://usaybia.net/person/227	Abū l-Ḥusayn Yūsuf	Abū l-Ḥusayn Yūsuf, probably written in error for Abū l-Ḥasan Yūsuf Abū l-ʿIbar, Abū l-ʿAbbās Muḥammad ibn Aḥmad ibn ʿAbd Allāh al-Hāshimī, known as Abū l-ʿIbar, burlesque poet (d. 252/866) 	8.26.5	poet 			d. 252/866
https://usaybia.net/person/228	Abū ʿImrān ibn Abī ʿImrān al-Martalī	Abū ʿImrān ibn Abī ʿImrān al-Martalī, unidentified jurist and ascetic who lived in Seville (perhaps Abū ʿImrān Mūsā ibn ʿAbd al-Raḥmān ibn Khalaf al-ʿAbdarī) 	13.62.3; 13.63.8.1	jurist			
https://usaybia.net/person/229	Abū ʿĪsā Aḥmad ibn Hārūn	Abū ʿĪsā Aḥmad ibn Hārūn, brother of al-Maʾmūn 	8.3.5			brother	
https://usaybia.net/person/230	Abū ʿĪsā Baqiyyah	Abū ʿĪsā Baqiyyah, physician at the ʿAḍudī Hospital 	11.5.6	physician			
https://usaybia.net/person/231	Abū Isḥāq ibn Hūd Sharaf al-Dawlah	Abū Isḥāq ibn Hūd Sharaf al-Dawlah, Hūdī ruler in Murcia and Seville 	13.87n	ruler			
https://usaybia.net/person/232	Abū Isḥāq ibn Ṭumlūs	Abū Isḥāq ibn Ṭumlūs, Andalusian physician 	13.84	physician			
https://usaybia.net/person/233	Abū Isḥāq Ibrāhīm al-Dānī	Abū Isḥāq Ibrāhīm al-Dānī, Andalusian physician 	13.71	physician			
https://usaybia.net/person/234	Abū Isḥāq Ibrāhīm ibn Hilāl al-Ṣābiʾ	Abū Isḥāq Ibrāhīm ibn Hilāl al-Ṣābiʾ (d. 384/994), head of the chancery in Baghdad during the Būyid period 	10.3.7; 10.4.9 no. 11; 11.13.3.13	head of the chancery			d. 384/994
https://usaybia.net/person/235	Abū Isḥāq Ibrāhīm ibn Zahrūn al-Ḥarrānī	Abū Isḥāq Ibrāhīm ibn Zahrūn al-Ḥarrānī, (d. 309/921) 	10.7				d. 309/921
https://usaybia.net/person/236	Abū Isḥāq al-Shīrāzī	Abū Isḥāq al-Shīrāzī, author of `A Guide to Jurisprudence` 	15.21	author			
https://usaybia.net/person/237	Abū ʿIṣmah al-Shīʿī (`or` al-Shaʿbī, al-Shabīʿī, al-Subayʿī?)	Abū ʿIṣmah al-Shīʿī (`or` al-Shaʿbī, al-Shabīʿī, al-Subayʿī?), captain of the guard under al-Amīn 	8.3.17	captain of the guard			
https://usaybia.net/person/238	Abū l-ʿIzz al-Mawṣilī	Abū l-ʿIzz al-Mawṣilī, scholar of Qurʾanic sciences, probably Yūsuf, father of ʿAbd al-Laṭīf al-Baghdādī 	15.40.1	scholar		father 	
https://usaybia.net/person/2397	Abū Jābir al-Maghribī	Abū Jābir al-Maghribī, unidentified author quoted by Ibn al-Muṭrān 	1.2	author			
https://usaybia.net/person/239	Abū Jaʿfar Aḥmad ibn Ḥassān	Abū Jaʿfar Aḥmad ibn Ḥassān, Andalusian physician 	13.74	physician			
https://usaybia.net/person/2398	Abū Jaʿfar Aḥmad ibn Muḥammad ibn al-Ḥasan	Abū Jaʿfar Aḥmad ibn Muḥammad ibn al-Ḥasan, unidentified physician 	11.16 nos. 1.10, 1.11	physician			
https://usaybia.net/person/240	Abū Jaʿfar Aḥmad ibn Sābiq	Abū Jaʿfar Aḥmad ibn Sābiq, Andalusian physician 	13.82	physician			
https://usaybia.net/person/241	Abū Jaʿfar ibn al-Ghazāl	Abū Jaʿfar ibn al-Ghazāl, Andalusian physician 	13.63.7; 13.79	physician			
https://usaybia.net/person/242	Abū Jaʿfar ibn Hārūn al-Turjālī	Abū Jaʿfar ibn Hārūn al-Turjālī, Andalusian physician 	13.65; 13.66.3	physician			
https://usaybia.net/person/243	Abū Jaʿfar ibn Khamīs al-Ṭulayṭulī	Abū Jaʿfar ibn Khamīs al-Ṭulayṭulī, Andalusian physician 	13.43	physician			
https://usaybia.net/person/244	Abū Jaʿfar ibn al-Qāsim ibn ʿUbayd Allāh	Abū Jaʿfar ibn al-Qāsim ibn ʿUbayd Allāh, member of the Banū Wahb, vizier to al-Qāhir bi-Allāh (d. 321/933) 	10.8.8	vizier			d. 321/933
https://usaybia.net/person/245	Abū Jaʿfar al-Dhahabī	Abū Jaʿfar al-Dhahabī, Aḥmad ibn Jurayj, physician (d. 600/1203–1204) 	13.63.3; 13.85	physician			d. 600/1203–1204
https://usaybia.net/person/246	Abū Jaʿfar Muḥammad ibn al-ʿAbbās	Abū Jaʿfar Muḥammad ibn al-ʿAbbās, poet 	15.46.3.8n	poet 			
https://usaybia.net/person/247	Abū Jaʿfar Muḥammad ibn Jarīr ibn Yazīd al-Ṭabarī	Abū Jaʿfar Muḥammad ibn Jarīr ibn Yazīd al-Ṭabarī, historian and Qurʾanic scholar 	7.2.3; 8.3.14n; 8.3.15n; 8.3.16n; 8.3.17n; 8.3.22n; 8.4.7n; 8.20.5n; 8.20.6n; 8.20.7n; 8.20.10n; 8.20.11n; 8.24n	historian, Qurʾanic scholar			
https://usaybia.net/person/248	Abū Jaʿfar Muḥammad ibn al-Qāsim al-Karkhī	Abū Jaʿfar Muḥammad ibn al-Qāsim al-Karkhī, vizier 	15.1.5 no. 35	vizier			
https://usaybia.net/person/249	Abū l-Jawāʾiz al-Ḥasan ibn ʿAlī al-Wāsiṭī	Abū l-Jawāʾiz al-Ḥasan ibn ʿAlī al-Wāsiṭī, poet (d. 460/1067–1068) 	10.6419.7n	poet 			d. 460/1067–1068
https://usaybia.net/person/250	Abū Jurayq (the Monk)	Abū Jurayq (the Monk), late-antique medical writer 	6.5.2	medical writer 			
https://usaybia.net/person/251	Abū Kāmil Shujāʿ ibn Aslam the Astrologer	Abū Kāmil Shujāʿ ibn Aslam the Astrologer, mathematician (active 3rd–4th/9th–10th c.) 	10.1.7	astrologer, mathematician			Abū Kāmil Shujāʿ ibn Aslam the Astrologer, mathematician (active 3rd–4th/9th–10th c.) 
