PG	ID	URI	Text	Name	OA	OA	OA	OA	OA	Wikipedia	Viaf.org	Encyclopaedia of Islam (https://referenceworks-brillonline-com.emedien.ub.uni-muenchen.de/cluster/Encyclopaedia%20of%20Islam) 	Encyclopaedia Iranica (http://www.iranicaonline.org)	SEP (https://plato.stanford.edu/)	Syriaca.org (esp. Christian authors)	Concatenate	Copy to Recogito	Comments
99	9915	https://usaybia.net/person/9915	https://usaybia.net/person/9915_____________													,https://usaybia.net/person/9915	https://usaybia.net/person/9915	
99	9916	https://usaybia.net/person/9916	https://usaybia.net/person/9916_____________													,https://usaybia.net/person/9916	https://usaybia.net/person/9916	
99	9917	https://usaybia.net/person/9917	https://usaybia.net/person/9917_____________													,https://usaybia.net/person/9917	https://usaybia.net/person/9917	
99	9918	https://usaybia.net/person/9918	https://usaybia.net/person/9918_____________													,https://usaybia.net/person/9918	https://usaybia.net/person/9918	
99	9919	https://usaybia.net/person/9919	https://usaybia.net/person/9919_____________													,https://usaybia.net/person/9919	https://usaybia.net/person/9919	
99	9920	https://usaybia.net/person/9920	https://usaybia.net/person/9920_____________													,https://usaybia.net/person/9920	https://usaybia.net/person/9920	
99	9921	https://usaybia.net/person/9921	https://usaybia.net/person/9921_____________													,https://usaybia.net/person/9921	https://usaybia.net/person/9921	
99	9922	https://usaybia.net/person/9922	https://usaybia.net/person/9922_____________													,https://usaybia.net/person/9922	https://usaybia.net/person/9922	
99	9923	https://usaybia.net/person/9923	https://usaybia.net/person/9923_____________													,https://usaybia.net/person/9923	https://usaybia.net/person/9923	
99	9924	https://usaybia.net/person/9924	https://usaybia.net/person/9924_____________													,https://usaybia.net/person/9924	https://usaybia.net/person/9924	
99	9925	https://usaybia.net/person/9925	https://usaybia.net/person/9925_____________													,https://usaybia.net/person/9925	https://usaybia.net/person/9925	
99	9926	https://usaybia.net/person/9926	https://usaybia.net/person/9926_____________													,https://usaybia.net/person/9926	https://usaybia.net/person/9926	
99	9927	https://usaybia.net/person/9927	https://usaybia.net/person/9927_____________													,https://usaybia.net/person/9927	https://usaybia.net/person/9927	
99	9928	https://usaybia.net/person/9928	https://usaybia.net/person/9928_____________													,https://usaybia.net/person/9928	https://usaybia.net/person/9928	
99	9929	https://usaybia.net/person/9929	https://usaybia.net/person/9929_____________													,https://usaybia.net/person/9929	https://usaybia.net/person/9929	
99	9930	https://usaybia.net/person/9930	https://usaybia.net/person/9930_____________													,https://usaybia.net/person/9930	https://usaybia.net/person/9930	
99	9931	https://usaybia.net/person/9931	https://usaybia.net/person/9931_____________													,https://usaybia.net/person/9931	https://usaybia.net/person/9931	
99	9932	https://usaybia.net/person/9932	https://usaybia.net/person/9932_____________													,https://usaybia.net/person/9932	https://usaybia.net/person/9932	
99	9933	https://usaybia.net/person/9933	https://usaybia.net/person/9933_____________													,https://usaybia.net/person/9933	https://usaybia.net/person/9933	
100	10001	https://usaybia.net/person/10001	https://usaybia.net/person/10001_____________													,https://usaybia.net/person/10001	https://usaybia.net/person/10001	
100	10002	https://usaybia.net/person/10002	https://usaybia.net/person/10002_____________													,https://usaybia.net/person/10002	https://usaybia.net/person/10002	
100	10003	https://usaybia.net/person/10003	https://usaybia.net/person/10003_____________													,https://usaybia.net/person/10003	https://usaybia.net/person/10003	
100	10004	https://usaybia.net/person/10004	https://usaybia.net/person/10004_____________													,https://usaybia.net/person/10004	https://usaybia.net/person/10004	
100	10005	https://usaybia.net/person/10005	https://usaybia.net/person/10005_____________													,https://usaybia.net/person/10005	https://usaybia.net/person/10005	
100	10006	https://usaybia.net/person/10006	https://usaybia.net/person/10006_____________													,https://usaybia.net/person/10006	https://usaybia.net/person/10006	
100	10007	https://usaybia.net/person/10007	https://usaybia.net/person/10007_____________													,https://usaybia.net/person/10007	https://usaybia.net/person/10007	
100	10008	https://usaybia.net/person/10008	https://usaybia.net/person/10008_____________													,https://usaybia.net/person/10008	https://usaybia.net/person/10008	
100	10009	https://usaybia.net/person/10009	https://usaybia.net/person/10009_____________													,https://usaybia.net/person/10009	https://usaybia.net/person/10009	
100	10010	https://usaybia.net/person/10010	https://usaybia.net/person/10010_____________													,https://usaybia.net/person/10010	https://usaybia.net/person/10010	
100	10011	https://usaybia.net/person/10011	https://usaybia.net/person/10011_____________													,https://usaybia.net/person/10011	https://usaybia.net/person/10011	
100	10012	https://usaybia.net/person/10012	https://usaybia.net/person/10012_____________													,https://usaybia.net/person/10012	https://usaybia.net/person/10012	
100	10013	https://usaybia.net/person/10013	https://usaybia.net/person/10013_____________													,https://usaybia.net/person/10013	https://usaybia.net/person/10013	
100	10014	https://usaybia.net/person/10014	https://usaybia.net/person/10014_____________													,https://usaybia.net/person/10014	https://usaybia.net/person/10014	
100	10015	https://usaybia.net/person/10015	https://usaybia.net/person/10015_____________													,https://usaybia.net/person/10015	https://usaybia.net/person/10015	
100	10016	https://usaybia.net/person/10016	https://usaybia.net/person/10016_____________													,https://usaybia.net/person/10016	https://usaybia.net/person/10016	
100	10017	https://usaybia.net/person/10017	https://usaybia.net/person/10017_____________													,https://usaybia.net/person/10017	https://usaybia.net/person/10017	
100	10018	https://usaybia.net/person/10018	https://usaybia.net/person/10018_____________													,https://usaybia.net/person/10018	https://usaybia.net/person/10018	
100	10019	https://usaybia.net/person/10019	https://usaybia.net/person/10019_____________													,https://usaybia.net/person/10019	https://usaybia.net/person/10019	
100	10020	https://usaybia.net/person/10020	https://usaybia.net/person/10020_____________													,https://usaybia.net/person/10020	https://usaybia.net/person/10020	
100	10021	https://usaybia.net/person/10021	https://usaybia.net/person/10021_____________													,https://usaybia.net/person/10021	https://usaybia.net/person/10021	
100	10022	https://usaybia.net/person/10022	https://usaybia.net/person/10022_____________													,https://usaybia.net/person/10022	https://usaybia.net/person/10022	
100	10023	https://usaybia.net/person/10023	https://usaybia.net/person/10023_____________													,https://usaybia.net/person/10023	https://usaybia.net/person/10023	
100	10024	https://usaybia.net/person/10024	https://usaybia.net/person/10024_____________	محمد ابن عبد الله (رسول الله)						https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF	http://viaf.org/viaf/97245226	http://dx.doi.org/10.1163/1573-3912_islam_COM_0780				,https://usaybia.net/person/10024,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF,http://viaf.org/viaf/97245226,http://dx.doi.org/10.1163/1573-3912_islam_COM_0780	https://usaybia.net/person/10024,https://ar.wikipedia.org/wiki/%D9%85%D8%AD%D9%85%D8%AF,http://viaf.org/viaf/97245226,http://dx.doi.org/10.1163/1573-3912_islam_COM_0780	
100	10025	https://usaybia.net/person/10025	https://usaybia.net/person/10025_____________													,https://usaybia.net/person/10025	https://usaybia.net/person/10025	
100	10026	https://usaybia.net/person/10026	https://usaybia.net/person/10026_____________													,https://usaybia.net/person/10026	https://usaybia.net/person/10026	
100	10027	https://usaybia.net/person/10027	https://usaybia.net/person/10027_____________													,https://usaybia.net/person/10027	https://usaybia.net/person/10027	
100	10028	https://usaybia.net/person/10028	https://usaybia.net/person/10028_____________													,https://usaybia.net/person/10028	https://usaybia.net/person/10028	
100	10029	https://usaybia.net/person/10029	https://usaybia.net/person/10029_____________													,https://usaybia.net/person/10029	https://usaybia.net/person/10029	
100	10030	https://usaybia.net/person/10030	https://usaybia.net/person/10030_____________													,https://usaybia.net/person/10030	https://usaybia.net/person/10030	
100	10031	https://usaybia.net/person/10031	https://usaybia.net/person/10031_____________													,https://usaybia.net/person/10031	https://usaybia.net/person/10031	
100	10032	https://usaybia.net/person/10032	https://usaybia.net/person/10032_____________													,https://usaybia.net/person/10032	https://usaybia.net/person/10032	
100	10033	https://usaybia.net/person/10033	https://usaybia.net/person/10033_____________													,https://usaybia.net/person/10033	https://usaybia.net/person/10033	
101	10101	https://usaybia.net/person/10101	https://usaybia.net/person/10101_____________													,https://usaybia.net/person/10101	https://usaybia.net/person/10101	
101	10102	https://usaybia.net/person/10102	https://usaybia.net/person/10102_____________													,https://usaybia.net/person/10102	https://usaybia.net/person/10102	
101	10103	https://usaybia.net/person/10103	https://usaybia.net/person/10103_____________													,https://usaybia.net/person/10103	https://usaybia.net/person/10103	
101	10104	https://usaybia.net/person/10104	https://usaybia.net/person/10104_____________													,https://usaybia.net/person/10104	https://usaybia.net/person/10104	
101	10105	https://usaybia.net/person/10105	https://usaybia.net/person/10105_____________													,https://usaybia.net/person/10105	https://usaybia.net/person/10105	
101	10106	https://usaybia.net/person/10106	https://usaybia.net/person/10106_____________													,https://usaybia.net/person/10106	https://usaybia.net/person/10106	
101	10107	https://usaybia.net/person/10107	https://usaybia.net/person/10107_____________													,https://usaybia.net/person/10107	https://usaybia.net/person/10107	
101	10108	https://usaybia.net/person/10108	https://usaybia.net/person/10108_____________													,https://usaybia.net/person/10108	https://usaybia.net/person/10108	
101	10109	https://usaybia.net/person/10109	https://usaybia.net/person/10109_____________													,https://usaybia.net/person/10109	https://usaybia.net/person/10109	
101	10110	https://usaybia.net/person/10110	https://usaybia.net/person/10110_____________													,https://usaybia.net/person/10110	https://usaybia.net/person/10110	
